id_lance;ANO;NMAREA;COBARCO;NLANCE;NUMANZUELOS;PALANGRE;LFECHA;VFECHA;VLATINI;VLONINI;VLATFIN;VLONFIN;FASELUNAR;VALIDO;basin;Area1;COESP;n_ind;MES;Time;DateTime;MoonPhase;id;geometry
2022_M_11_2;2022;11;M;2;2100;3;15/10/2022;16/10/2022;36.348;-2.74;36.345;-2.693;CM;NA;med;med;BSH;0;10;8:15:00;16/10/2022 8:15;Menguante;368;c(-2.74, 36.348)
2022_M_11_2;2022;11;M;2;2100;3;15/10/2022;16/10/2022;36.348;-2.74;36.345;-2.693;CM;NA;med;med;SWO;16;10;8:15:00;16/10/2022 8:15;Menguante;368;c(-2.74, 36.348)
2022_M_11_3;2022;11;M;3;2050;3;16/10/2022;17/10/2022;36.433;-2.953;36.507;-2.775;CM;NA;med;med;BSH;0;10;0:30:00;17/10/2022 0:30;Menguante;368;c(-2.953, 36.433)
2022_M_11_3;2022;11;M;3;2050;3;16/10/2022;17/10/2022;36.433;-2.953;36.507;-2.775;CM;NA;med;med;SWO;9;10;0:30:00;17/10/2022 0:30;Menguante;368;c(-2.953, 36.433)
2022_M_11_3;2022;11;M;3;2050;3;16/10/2022;17/10/2022;36.433;-2.953;36.507;-2.775;CM;NA;med;med;SMA;0;10;0:30:00;17/10/2022 0:30;Menguante;368;c(-2.953, 36.433)
2022_M_12_1;2022;12;M;1;1990;3;17/10/2022;19/10/2022;36.492;-2.995;36.529;-3.017;CM;NA;med;med;SMA;0;10;8:10:00;19/10/2022 8:10;Menguante;368;c(-2.995, 36.492)
2022_M_12_1;2022;12;M;1;1990;3;17/10/2022;19/10/2022;36.492;-2.995;36.529;-3.017;CM;NA;med;med;SWO;17;10;8:10:00;19/10/2022 8:10;Menguante;368;c(-2.995, 36.492)
2022_M_12_1;2022;12;M;1;1990;3;17/10/2022;19/10/2022;36.492;-2.995;36.529;-3.017;CM;NA;med;med;BSH;0;10;8:10:00;19/10/2022 8:10;Menguante;368;c(-2.995, 36.492)
2022_M_12_2;2022;12;M;2;2240;3;19/10/2022;20/10/2022;36.648;-2.5807;36.644;-2.451;CM;NA;med;med;SWO;3;10;7:30:00;20/10/2022 7:30;Menguante;368;c(-2.5807, 36.648)
2022_M_12_2;2022;12;M;2;2240;3;19/10/2022;20/10/2022;36.648;-2.5807;36.644;-2.451;CM;NA;med;med;SMA;0;10;7:30:00;20/10/2022 7:30;Menguante;368;c(-2.5807, 36.648)
2022_M_12_2;2022;12;M;2;2240;3;19/10/2022;20/10/2022;36.648;-2.5807;36.644;-2.451;CM;NA;med;med;BSH;0;10;7:30:00;20/10/2022 7:30;Menguante;368;c(-2.5807, 36.648)
2022_M_13_1;2022;13;M;1;2050;3;20/10/2022;22/10/2022;36.578;-3.013;36.561;-2.946;CM;NA;med;med;BSH;1;10;7:30:00;22/10/2022 7:30;New;368;c(-3.013, 36.578)
2022_M_13_1;2022;13;M;1;2050;3;20/10/2022;22/10/2022;36.578;-3.013;36.561;-2.946;CM;NA;med;med;SWO;7;10;7:30:00;22/10/2022 7:30;New;368;c(-3.013, 36.578)
2022_M_13_1;2022;13;M;1;2050;3;20/10/2022;22/10/2022;36.578;-3.013;36.561;-2.946;CM;NA;med;med;SMA;0;10;7:30:00;22/10/2022 7:30;New;368;c(-3.013, 36.578)
2022_M_13_2;2022;13;M;2;2200;3;22/10/2022;23/10/2022;36.644;-2.666;36.626;-2.632;CM;NA;med;med;SMA;0;10;8:00:00;23/10/2022 8:00;New;368;c(-2.666, 36.644)
2022_M_13_2;2022;13;M;2;2200;3;22/10/2022;23/10/2022;36.644;-2.666;36.626;-2.632;CM;NA;med;med;SWO;5;10;8:00:00;23/10/2022 8:00;New;368;c(-2.666, 36.644)
2022_M_13_2;2022;13;M;2;2200;3;22/10/2022;23/10/2022;36.644;-2.666;36.626;-2.632;CM;NA;med;med;BSH;0;10;8:00:00;23/10/2022 8:00;New;368;c(-2.666, 36.644)
2022_M_13_3;2022;13;M;3;2200;3;22/10/2022;24/10/2022;36.632;-2.787;36.639;-2.718;CM;NA;med;med;SWO;16;10;8:30:00;24/10/2022 8:30;New;368;c(-2.787, 36.632)
2022_M_13_3;2022;13;M;3;2200;3;22/10/2022;24/10/2022;36.632;-2.787;36.639;-2.718;CM;NA;med;med;BSH;1;10;8:30:00;24/10/2022 8:30;New;368;c(-2.787, 36.632)
2022_M_13_3;2022;13;M;3;2200;3;22/10/2022;24/10/2022;36.632;-2.787;36.639;-2.718;CM;NA;med;med;SMA;0;10;8:30:00;24/10/2022 8:30;New;368;c(-2.787, 36.632)
2022_M_13_4;2022;13;M;4;2150;3;23/10/2022;25/10/2022;36.566;-2.566;36.555;-2.517;CM;NA;med;med;SMA;0;10;7:30:00;25/10/2022 7:30;New;368;c(-2.566, 36.566)
2022_M_13_4;2022;13;M;4;2150;3;23/10/2022;25/10/2022;36.566;-2.566;36.555;-2.517;CM;NA;med;med;SWO;8;10;7:30:00;25/10/2022 7:30;New;368;c(-2.566, 36.566)
2022_M_13_4;2022;13;M;4;2150;3;23/10/2022;25/10/2022;36.566;-2.566;36.555;-2.517;CM;NA;med;med;BSH;0;10;7:30:00;25/10/2022 7:30;New;368;c(-2.566, 36.566)
2022_M_13_5;2022;13;M;5;2200;3;24/10/2022;26/10/2022;36.535;-2.955;36.482;-2.953;CM;NA;med;med;SWO;3;10;3:30:00;26/10/2022 3:30;New;368;c(-2.955, 36.535)
2022_M_13_5;2022;13;M;5;2200;3;24/10/2022;26/10/2022;36.535;-2.955;36.482;-2.953;CM;NA;med;med;SMA;0;10;3:30:00;26/10/2022 3:30;New;368;c(-2.955, 36.535)
2022_M_13_5;2022;13;M;5;2200;3;24/10/2022;26/10/2022;36.535;-2.955;36.482;-2.953;CM;NA;med;med;BSH;0;10;3:30:00;26/10/2022 3:30;New;368;c(-2.955, 36.535)
2022_M_13_6;2022;13;M;6;2100;3;25/10/2022;26/10/2022;36.436;-2.909;36.483;-2.818;NU;NA;med;med;SMA;0;10;20:35:00;26/10/2022 20:35;New;368;c(-2.909, 36.436)
2022_M_13_6;2022;13;M;6;2100;3;25/10/2022;26/10/2022;36.436;-2.909;36.483;-2.818;NU;NA;med;med;BSH;0;10;20:35:00;26/10/2022 20:35;New;368;c(-2.909, 36.436)
2022_M_13_6;2022;13;M;6;2100;3;25/10/2022;26/10/2022;36.436;-2.909;36.483;-2.818;NU;NA;med;med;SWO;4;10;20:35:00;26/10/2022 20:35;New;368;c(-2.909, 36.436)
2022_M_2_1;2022;2;M;1;2500;3;14/07/2022;15/07/2022;38.552;1.888;38.59;1.918;LL;NA;med;med;SMA;0;7;22:00:00;15/07/2022 22:00;Full;466;c(1.888, 38.552)
2022_M_2_1;2022;2;M;1;2500;3;14/07/2022;15/07/2022;38.552;1.888;38.59;1.918;LL;NA;med;med;SWO;15;7;22:00:00;15/07/2022 22:00;Full;466;c(1.888, 38.552)
2022_M_2_1;2022;2;M;1;2500;3;14/07/2022;15/07/2022;38.552;1.888;38.59;1.918;LL;NA;med;med;BSH;0;7;22:00:00;15/07/2022 22:00;Full;466;c(1.888, 38.552)
2022_M_2_2;2022;2;M;2;2500;3;15/07/2022;16/07/2022;38.598;1.98;38.643;2.043;CM;NA;med;med;SWO;15;7;17:53:00;16/07/2022 17:53;Full;466;c(1.98, 38.598)
2022_M_2_2;2022;2;M;2;2500;3;15/07/2022;16/07/2022;38.598;1.98;38.643;2.043;CM;NA;med;med;BSH;0;7;17:53:00;16/07/2022 17:53;Full;466;c(1.98, 38.598)
2022_M_2_2;2022;2;M;2;2500;3;15/07/2022;16/07/2022;38.598;1.98;38.643;2.043;CM;NA;med;med;SMA;0;7;17:53:00;16/07/2022 17:53;Full;466;c(1.98, 38.598)
2022_M_2_3;2022;2;M;3;2500;3;16/07/2022;17/07/2022;38.52;1.933;38.503;1.89;CM;NA;med;med;SMA;0;7;18:05:00;17/07/2022 18:05;Menguante;466;c(1.933, 38.52)
2022_M_2_3;2022;2;M;3;2500;3;16/07/2022;17/07/2022;38.52;1.933;38.503;1.89;CM;NA;med;med;SWO;18;7;18:05:00;17/07/2022 18:05;Menguante;466;c(1.933, 38.52)
2022_M_2_3;2022;2;M;3;2500;3;16/07/2022;17/07/2022;38.52;1.933;38.503;1.89;CM;NA;med;med;BSH;0;7;18:05:00;17/07/2022 18:05;Menguante;466;c(1.933, 38.52)
2022_M_2_4;2022;2;M;4;2500;3;17/07/2022;18/07/2022;38.638;2.892;38.483;1.838;CM;NA;med;med;SWO;18;7;15:30:00;18/07/2022 15:30;Menguante;486;c(2.892, 38.638)
2022_M_2_4;2022;2;M;4;2500;3;17/07/2022;18/07/2022;38.638;2.892;38.483;1.838;CM;NA;med;med;BSH;1;7;15:30:00;18/07/2022 15:30;Menguante;486;c(2.892, 38.638)
2022_M_2_4;2022;2;M;4;2500;3;17/07/2022;18/07/2022;38.638;2.892;38.483;1.838;CM;NA;med;med;SMA;0;7;15:30:00;18/07/2022 15:30;Menguante;486;c(2.892, 38.638)
2022_M_2_5;2022;2;M;5;2500;3;18/07/2022;19/07/2022;38.528;1.96;38.525;1.99;CM;NA;med;med;SMA;0;7;9:50:00;19/07/2022 9:50;Menguante;466;c(1.96, 38.528)
2022_M_2_5;2022;2;M;5;2500;3;18/07/2022;19/07/2022;38.528;1.96;38.525;1.99;CM;NA;med;med;SWO;19;7;9:50:00;19/07/2022 9:50;Menguante;466;c(1.96, 38.528)
2022_M_2_5;2022;2;M;5;2500;3;18/07/2022;19/07/2022;38.528;1.96;38.525;1.99;CM;NA;med;med;BSH;0;7;9:50:00;19/07/2022 9:50;Menguante;466;c(1.96, 38.528)
2022_M_2_6;2022;2;M;6;2500;3;19/07/2022;20/07/2022;38.6;2.1;38.52;2.125;CM;NA;med;med;BSH;0;7;8:00:00;20/07/2022 8:00;Menguante;466;c(2.1, 38.6)
2022_M_2_6;2022;2;M;6;2500;3;19/07/2022;20/07/2022;38.6;2.1;38.52;2.125;CM;NA;med;med;SMA;0;7;8:00:00;20/07/2022 8:00;Menguante;466;c(2.1, 38.6)
2022_M_2_6;2022;2;M;6;2500;3;19/07/2022;20/07/2022;38.6;2.1;38.52;2.125;CM;NA;med;med;SWO;11;7;8:00:00;20/07/2022 8:00;Menguante;466;c(2.1, 38.6)
2022_M_2_7;2022;2;M;7;2500;3;20/07/2022;21/07/2022;38.533;1.942;38.52;1.955;CM;NA;med;med;BSH;0;7;1:00:00;21/07/2022 1:00;Menguante;466;c(1.942, 38.533)
2022_M_2_7;2022;2;M;7;2500;3;20/07/2022;21/07/2022;38.533;1.942;38.52;1.955;CM;NA;med;med;SWO;8;7;1:00:00;21/07/2022 1:00;Menguante;466;c(1.942, 38.533)
2022_M_2_7;2022;2;M;7;2500;3;20/07/2022;21/07/2022;38.533;1.942;38.52;1.955;CM;NA;med;med;SMA;0;7;1:00:00;21/07/2022 1:00;Menguante;466;c(1.942, 38.533)
2022_M_3_1;2022;3;M;1;2100;3;25/08/2022;26/08/2022;36.45;-3.067;36.483;-3.067;CM;NA;med;med;BSH;0;8;9:25:00;26/08/2022 9:25;New;368;c(-3.067, 36.45)
2022_M_3_1;2022;3;M;1;2100;3;25/08/2022;26/08/2022;36.45;-3.067;36.483;-3.067;CM;NA;med;med;SMA;0;8;9:25:00;26/08/2022 9:25;New;368;c(-3.067, 36.45)
2022_M_3_1;2022;3;M;1;2100;3;25/08/2022;26/08/2022;36.45;-3.067;36.483;-3.067;CM;NA;med;med;SWO;10;8;9:25:00;26/08/2022 9:25;New;368;c(-3.067, 36.45)
2022_M_3_2;2022;3;M;2;1980;3;26/08/2022;27/08/2022;36.467;-2.833;36.435;-2.897;CM;NA;med;med;BSH;0;8;1:00:00;27/08/2022 1:00;New;368;c(-2.833, 36.467)
2022_M_3_2;2022;3;M;2;1980;3;26/08/2022;27/08/2022;36.467;-2.833;36.435;-2.897;CM;NA;med;med;SMA;0;8;1:00:00;27/08/2022 1:00;New;368;c(-2.833, 36.467)
2022_M_3_2;2022;3;M;2;1980;3;26/08/2022;27/08/2022;36.467;-2.833;36.435;-2.897;CM;NA;med;med;SWO;9;8;1:00:00;27/08/2022 1:00;New;368;c(-2.833, 36.467)
2022_M_4_1;2022;4;M;1;4200;3;27/08/2022;29/08/2022;36.428;-3.228;36.357;-3.353;NU;NA;med;med;BSH;2;8;20:50:00;29/08/2022 20:50;New;368;c(-3.228, 36.428)
2022_M_4_1;2022;4;M;1;4200;3;27/08/2022;29/08/2022;36.428;-3.228;36.357;-3.353;NU;NA;med;med;SMA;0;8;20:50:00;29/08/2022 20:50;New;368;c(-3.228, 36.428)
2022_M_4_1;2022;4;M;1;4200;3;27/08/2022;29/08/2022;36.428;-3.228;36.357;-3.353;NU;NA;med;med;SWO;25;8;20:50:00;29/08/2022 20:50;New;368;c(-3.228, 36.428)
2022_M_4_2;2022;4;M;2;2058;3;31/08/2022;01/09/2022;36.307;-3.152;36.417;-3.221;CC;NA;med;med;SMA;0;8;9:00:00;01/09/2022 9:00;Creciente;368;c(-3.152, 36.307)
2022_M_4_2;2022;4;M;2;2058;3;31/08/2022;01/09/2022;36.307;-3.152;36.417;-3.221;CC;NA;med;med;SWO;17;8;9:00:00;01/09/2022 9:00;Creciente;368;c(-3.152, 36.307)
2022_M_4_2;2022;4;M;2;2058;3;31/08/2022;01/09/2022;36.307;-3.152;36.417;-3.221;CC;NA;med;med;BSH;1;8;9:00:00;01/09/2022 9:00;Creciente;368;c(-3.152, 36.307)
2022_M_5_1;2022;5;M;1;4368;3;04/09/2022;06/09/2022;36.403;-3.076;36.51;-3.176;CC;NA;med;med;BSH;2;9;8:50:00;06/09/2022 8:50;Creciente;368;c(-3.076, 36.403)
2022_M_5_1;2022;5;M;1;4368;3;04/09/2022;06/09/2022;36.403;-3.076;36.51;-3.176;CC;NA;med;med;SMA;0;9;8:50:00;06/09/2022 8:50;Creciente;368;c(-3.076, 36.403)
2022_M_5_1;2022;5;M;1;4368;3;04/09/2022;06/09/2022;36.403;-3.076;36.51;-3.176;CC;NA;med;med;SWO;61;9;8:50:00;06/09/2022 8:50;Creciente;368;c(-3.076, 36.403)
2022_M_6_1;2022;6;M;1;2250;3;07/09/2022;09/09/2022;36.442;-3.072;36.395;-3.073;CC;NA;med;med;SMA;0;9;8:50:00;09/09/2022 8:50;Full;368;c(-3.072, 36.442)
2022_M_6_1;2022;6;M;1;2250;3;07/09/2022;09/09/2022;36.442;-3.072;36.395;-3.073;CC;NA;med;med;SWO;9;9;8:50:00;09/09/2022 8:50;Full;368;c(-3.072, 36.442)
2022_M_6_1;2022;6;M;1;2250;3;07/09/2022;09/09/2022;36.442;-3.072;36.395;-3.073;CC;NA;med;med;BSH;0;9;8:50:00;09/09/2022 8:50;Full;368;c(-3.072, 36.442)
2022_M_6_2;2022;6;M;2;1990;3;07/09/2022;10/09/2022;36.417;-3.092;36.422;-3.157;CC;NA;med;med;BSH;0;9;2:00:00;10/09/2022 2:00;Full;368;c(-3.092, 36.417)
2022_M_6_2;2022;6;M;2;1990;3;07/09/2022;10/09/2022;36.417;-3.092;36.422;-3.157;CC;NA;med;med;SWO;9;9;2:00:00;10/09/2022 2:00;Full;368;c(-3.092, 36.417)
2022_M_6_2;2022;6;M;2;1990;3;07/09/2022;10/09/2022;36.417;-3.092;36.422;-3.157;CC;NA;med;med;SMA;0;9;2:00:00;10/09/2022 2:00;Full;368;c(-3.092, 36.417)
2022_M_6_3;2022;6;M;3;2300;3;09/09/2022;11/09/2022;36.435;-3.085;36.525;-3.103;CC;NA;med;med;SWO;6;9;8:32:00;11/09/2022 8:32;Full;368;c(-3.085, 36.435)
2022_M_6_3;2022;6;M;3;2300;3;09/09/2022;11/09/2022;36.435;-3.085;36.525;-3.103;CC;NA;med;med;SMA;0;9;8:32:00;11/09/2022 8:32;Full;368;c(-3.085, 36.435)
2022_M_6_3;2022;6;M;3;2300;3;09/09/2022;11/09/2022;36.435;-3.085;36.525;-3.103;CC;NA;med;med;BSH;0;9;8:32:00;11/09/2022 8:32;Full;368;c(-3.085, 36.435)
2022_M_6_4;2022;6;M;4;2000;3;11/09/2022;12/09/2022;36.472;-3.665;36.496;-3.207;LL;NA;med;med;SMA;0;9;8:20:00;12/09/2022 8:20;Full;348;c(-3.665, 36.472)
2022_M_6_4;2022;6;M;4;2000;3;11/09/2022;12/09/2022;36.472;-3.665;36.496;-3.207;LL;NA;med;med;BSH;0;9;8:20:00;12/09/2022 8:20;Full;348;c(-3.665, 36.472)
2022_M_6_4;2022;6;M;4;2000;3;11/09/2022;12/09/2022;36.472;-3.665;36.496;-3.207;LL;NA;med;med;SWO;7;9;8:20:00;12/09/2022 8:20;Full;348;c(-3.665, 36.472)
2022_M_6_5;2022;6;M;5;2352;3;12/09/2022;13/09/2022;36.375;-3.017;36.427;-3.117;CM;NA;med;med;SMA;0;9;1:30:00;13/09/2022 1:30;Full;368;c(-3.017, 36.375)
2022_M_6_5;2022;6;M;5;2352;3;12/09/2022;13/09/2022;36.375;-3.017;36.427;-3.117;CM;NA;med;med;SWO;12;9;1:30:00;13/09/2022 1:30;Full;368;c(-3.017, 36.375)
2022_M_6_5;2022;6;M;5;2352;3;12/09/2022;13/09/2022;36.375;-3.017;36.427;-3.117;CM;NA;med;med;BSH;0;9;1:30:00;13/09/2022 1:30;Full;368;c(-3.017, 36.375)
2022_M_7_1;2022;7;M;1;2250;3;19/09/2022;21/09/2022;36.385;-3.193;36.345;-3.163;CM;NA;med;med;BSH;0;9;8:32:00;21/09/2022 8:32;Menguante;368;c(-3.193, 36.385)
2022_M_7_1;2022;7;M;1;2250;3;19/09/2022;21/09/2022;36.385;-3.193;36.345;-3.163;CM;NA;med;med;SWO;5;9;8:32:00;21/09/2022 8:32;Menguante;368;c(-3.193, 36.385)
2022_M_7_1;2022;7;M;1;2250;3;19/09/2022;21/09/2022;36.385;-3.193;36.345;-3.163;CM;NA;med;med;SMA;0;9;8:32:00;21/09/2022 8:32;Menguante;368;c(-3.193, 36.385)
2022_M_7_2;2022;7;M;2;2352;3;21/09/2022;22/09/2022;36.46;-3.053;36.42;-3.076;CM;NA;med;med;SWO;6;9;8:24:00;22/09/2022 8:24;New;368;c(-3.053, 36.46)
2022_M_7_2;2022;7;M;2;2352;3;21/09/2022;22/09/2022;36.46;-3.053;36.42;-3.076;CM;NA;med;med;SMA;0;9;8:24:00;22/09/2022 8:24;New;368;c(-3.053, 36.46)
2022_M_7_2;2022;7;M;2;2352;3;21/09/2022;22/09/2022;36.46;-3.053;36.42;-3.076;CM;NA;med;med;BSH;0;9;8:24:00;22/09/2022 8:24;New;368;c(-3.053, 36.46)
2022_M_7_3;2022;7;M;3;2230;3;21/09/2022;23/09/2022;36.32;-3.222;36.41;-3.293;CM;NA;med;med;SMA;0;9;8:15:00;23/09/2022 8:15;New;368;c(-3.222, 36.32)
2022_M_7_3;2022;7;M;3;2230;3;21/09/2022;23/09/2022;36.32;-3.222;36.41;-3.293;CM;NA;med;med;BSH;0;9;8:15:00;23/09/2022 8:15;New;368;c(-3.222, 36.32)
2022_M_7_3;2022;7;M;3;2230;3;21/09/2022;23/09/2022;36.32;-3.222;36.41;-3.293;CM;NA;med;med;SWO;8;9;8:15:00;23/09/2022 8:15;New;368;c(-3.222, 36.32)
2022_M_7_4;2022;7;M;4;2320;3;23/09/2022;24/09/2022;36.328;-2.985;36.192;-2.867;CM;NA;med;med;SMA;0;9;8:15:00;24/09/2022 8:15;New;368;c(-2.985, 36.328)
2022_M_7_4;2022;7;M;4;2320;3;23/09/2022;24/09/2022;36.328;-2.985;36.192;-2.867;CM;NA;med;med;SWO;12;9;8:15:00;24/09/2022 8:15;New;368;c(-2.985, 36.328)
2022_M_7_4;2022;7;M;4;2320;3;23/09/2022;24/09/2022;36.328;-2.985;36.192;-2.867;CM;NA;med;med;BSH;0;9;8:15:00;24/09/2022 8:15;New;368;c(-2.985, 36.328)
2022_M_8_1;2022;8;M;1;2000;3;01/10/2022;02/10/2022;36.566;-2.821;36.499;-2.763;CC;NA;med;med;SWO;0;10;6:50:00;02/10/2022 6:50;Creciente;368;c(-2.821, 36.566)
2022_M_8_1;2022;8;M;1;2000;3;01/10/2022;02/10/2022;36.566;-2.821;36.499;-2.763;CC;NA;med;med;BSH;0;10;6:50:00;02/10/2022 6:50;Creciente;368;c(-2.821, 36.566)
2022_M_8_1;2022;8;M;1;2000;3;01/10/2022;02/10/2022;36.566;-2.821;36.499;-2.763;CC;NA;med;med;SMA;0;10;6:50:00;02/10/2022 6:50;Creciente;368;c(-2.821, 36.566)
2022_M_9_1;2022;9;M;1;2000;3;04/10/2022;05/10/2022;36.397;-2.627;36.36;-2.707;CC;NA;med;med;SMA;0;10;6:30:00;05/10/2022 6:30;Creciente;368;c(-2.627, 36.397)
2022_M_9_1;2022;9;M;1;2000;3;04/10/2022;05/10/2022;36.397;-2.627;36.36;-2.707;CC;NA;med;med;BSH;0;10;6:30:00;05/10/2022 6:30;Creciente;368;c(-2.627, 36.397)
2022_M_9_1;2022;9;M;1;2000;3;04/10/2022;05/10/2022;36.397;-2.627;36.36;-2.707;CC;NA;med;med;SWO;16;10;6:30:00;05/10/2022 6:30;Creciente;368;c(-2.627, 36.397)
2015_N_1_1;2015;1;N;1;2800;8;09/01/2015;10/01/2015;40.958;1.182;40.916;1.061;CM;NA;med;med;SWO;9;1;3:36:00;10/01/2015 3:36;Menguante;444;c(1.182, 40.958)
2015_N_1_1;2015;1;N;1;2800;8;09/01/2015;10/01/2015;40.958;1.182;40.916;1.061;CM;NA;med;med;SMA;0;1;3:36:00;10/01/2015 3:36;Menguante;444;c(1.182, 40.958)
2015_N_1_1;2015;1;N;1;2800;8;09/01/2015;10/01/2015;40.958;1.182;40.916;1.061;CM;NA;med;med;BSH;0;1;3:36:00;10/01/2015 3:36;Menguante;444;c(1.182, 40.958)
2015_N_1_2;2015;1;N;2;1400;8;09/01/2015;10/01/2015;40.982;1.004;40.948;0.979;CM;NA;med;med;SMA;0;1;7:04:00;10/01/2015 7:04;Menguante;444;c(1.004, 40.982)
2015_N_1_2;2015;1;N;2;1400;8;09/01/2015;10/01/2015;40.982;1.004;40.948;0.979;CM;NA;med;med;BSH;0;1;7:04:00;10/01/2015 7:04;Menguante;444;c(1.004, 40.982)
2015_N_1_2;2015;1;N;2;1400;8;09/01/2015;10/01/2015;40.982;1.004;40.948;0.979;CM;NA;med;med;SWO;6;1;7:04:00;10/01/2015 7:04;Menguante;444;c(1.004, 40.982)
2015_N_1_3;2015;1;N;3;3640;8;10/01/2015;10/01/2015;41.048;1.285;40.939;1.267;CM;NA;med;med;SWO;21;1;22:39:00;10/01/2015 22:39;Menguante;443;c(1.285, 41.048)
2015_N_1_3;2015;1;N;3;3640;8;10/01/2015;10/01/2015;41.048;1.285;40.939;1.267;CM;NA;med;med;SMA;0;1;22:39:00;10/01/2015 22:39;Menguante;443;c(1.285, 41.048)
2015_N_1_3;2015;1;N;3;3640;8;10/01/2015;10/01/2015;41.048;1.285;40.939;1.267;CM;NA;med;med;BSH;0;1;22:39:00;10/01/2015 22:39;Menguante;443;c(1.285, 41.048)
2015_N_10_1;2015;10;N;1;3920;8;09/02/2015;10/02/2015;40.944;1.424;40.926;1.498;CM;NA;med;med;SWO;37;2;0:13:00;10/02/2015 0:13;Menguante;444;c(1.424, 40.944)
2015_N_10_1;2015;10;N;1;3920;8;09/02/2015;10/02/2015;40.944;1.424;40.926;1.498;CM;NA;med;med;SMA;0;2;0:13:00;10/02/2015 0:13;Menguante;444;c(1.424, 40.944)
2015_N_10_1;2015;10;N;1;3920;8;09/02/2015;10/02/2015;40.944;1.424;40.926;1.498;CM;NA;med;med;BSH;4;2;0:13:00;10/02/2015 0:13;Menguante;444;c(1.424, 40.944)
2015_N_10_2;2015;10;N;2;2940;8;10/02/2015;10/02/2015;40.982;1.593;40.875;1.632;CM;NA;med;med;SMA;0;2;23:27:00;10/02/2015 23:27;Menguante;464;c(1.593, 40.982)
2015_N_10_2;2015;10;N;2;2940;8;10/02/2015;10/02/2015;40.982;1.593;40.875;1.632;CM;NA;med;med;SWO;29;2;23:27:00;10/02/2015 23:27;Menguante;464;c(1.593, 40.982)
2015_N_10_2;2015;10;N;2;2940;8;10/02/2015;10/02/2015;40.982;1.593;40.875;1.632;CM;NA;med;med;BSH;2;2;23:27:00;10/02/2015 23:27;Menguante;464;c(1.593, 40.982)
2015_N_11_1;2015;11;N;1;2940;8;11/02/2015;12/02/2015;40.912;1.526;40.811;1.57;CM;NA;med;med;BSH;9;2;0:19:00;12/02/2015 0:19;Menguante;464;c(1.526, 40.912)
2015_N_11_1;2015;11;N;1;2940;8;11/02/2015;12/02/2015;40.912;1.526;40.811;1.57;CM;NA;med;med;SWO;20;2;0:19:00;12/02/2015 0:19;Menguante;464;c(1.526, 40.912)
2015_N_11_1;2015;11;N;1;2940;8;11/02/2015;12/02/2015;40.912;1.526;40.811;1.57;CM;NA;med;med;SMA;0;2;0:19:00;12/02/2015 0:19;Menguante;464;c(1.526, 40.912)
2015_N_12_1;2015;12;N;1;3220;8;12/02/2015;13/02/2015;40.796;1.514;40.666;1.609;CM;NA;med;med;SMA;0;2;1:46:00;13/02/2015 1:46;Menguante;464;c(1.514, 40.796)
2015_N_12_1;2015;12;N;1;3220;8;12/02/2015;13/02/2015;40.796;1.514;40.666;1.609;CM;NA;med;med;BSH;3;2;1:46:00;13/02/2015 1:46;Menguante;464;c(1.514, 40.796)
2015_N_12_1;2015;12;N;1;3220;8;12/02/2015;13/02/2015;40.796;1.514;40.666;1.609;CM;NA;med;med;SWO;14;2;1:46:00;13/02/2015 1:46;Menguante;464;c(1.514, 40.796)
2015_N_12_2;2015;12;N;2;2940;8;13/02/2015;14/02/2015;40.904;1.093;40.929;1.091;CM;NA;med;med;SWO;4;2;1:39:00;14/02/2015 1:39;Menguante;444;c(1.093, 40.904)
2015_N_12_2;2015;12;N;2;2940;8;13/02/2015;14/02/2015;40.904;1.093;40.929;1.091;CM;NA;med;med;BSH;0;2;1:39:00;14/02/2015 1:39;Menguante;444;c(1.093, 40.904)
2015_N_12_2;2015;12;N;2;2940;8;13/02/2015;14/02/2015;40.904;1.093;40.929;1.091;CM;NA;med;med;SMA;0;2;1:39:00;14/02/2015 1:39;Menguante;444;c(1.093, 40.904)
2015_N_13_1;2015;13;N;1;2800;8;16/02/2015;16/02/2015;40.943;1.025;40.889;1.039;CM;NA;med;med;SWO;5;2;22:56:00;16/02/2015 22:56;New;444;c(1.025, 40.943)
2015_N_13_1;2015;13;N;1;2800;8;16/02/2015;16/02/2015;40.943;1.025;40.889;1.039;CM;NA;med;med;SMA;0;2;22:56:00;16/02/2015 22:56;New;444;c(1.025, 40.943)
2015_N_13_1;2015;13;N;1;2800;8;16/02/2015;16/02/2015;40.943;1.025;40.889;1.039;CM;NA;med;med;BSH;0;2;22:56:00;16/02/2015 22:56;New;444;c(1.025, 40.943)
2015_N_14_1;2015;14;N;1;3920;8;19/02/2015;20/02/2015;40.467;1.424;40.363;1.504;NU;NA;med;med;SMA;0;2;1:03:00;20/02/2015 1:03;New;444;c(1.424, 40.467)
2015_N_14_1;2015;14;N;1;3920;8;19/02/2015;20/02/2015;40.467;1.424;40.363;1.504;NU;NA;med;med;BSH;4;2;1:03:00;20/02/2015 1:03;New;444;c(1.424, 40.467)
2015_N_14_1;2015;14;N;1;3920;8;19/02/2015;20/02/2015;40.467;1.424;40.363;1.504;NU;NA;med;med;SWO;34;2;1:03:00;20/02/2015 1:03;New;444;c(1.424, 40.467)
